Year awarded	Year	Author(s)	Author Wikipedia Entry	Won/Nominated	Work	Work Wikipedia Entry	Publisher or publication	Publisher or publication Wikipedia Entry	Notes
1972	1972	Anderson, Poul	https://en.wikipedia.org/wiki/Poul_Anderson	Nominated	The Byworlder		Fantastic	https://en.wikipedia.org/wiki/Fantastic_(magazine)
1972	1972	Lafferty, R. A.	https://en.wikipedia.org/wiki/R._A._Lafferty	Nominated	The Devil is Dead		Avon Publications	https://en.wikipedia.org/wiki/Avon_(publishers)
1972	1972	Bass, T. J.	https://en.wikipedia.org/wiki/T._J._Bass	Nominated	Half Past Human	https://en.wikipedia.org/wiki/Half_Past_Human	Ballantine Books	https://en.wikipedia.org/wiki/Ballantine_Books
1972	1972	Le Guin, Ursula K.	https://en.wikipedia.org/wiki/Ursula_K._Le_Guin	Nominated	The Lathe of Heaven	https://en.wikipedia.org/wiki/The_Lathe_of_Heaven	Amazing Stories	https://en.wikipedia.org/wiki/Amazing_Stories
1972	1972	Wilhelm, Kate	https://en.wikipedia.org/wiki/Kate_Wilhelm	Nominated	Margaret and I		Little, Brown and Company	https://en.wikipedia.org/wiki/Little,_Brown_and_Company
1973	1973	Asimov, Isaac	https://en.wikipedia.org/wiki/Isaac_Asimov	Won	The Gods Themselves	https://en.wikipedia.org/wiki/The_Gods_Themselves	Galaxy Science Fiction	https://en.wikipedia.org/wiki/Galaxy_Science_Fiction
1973	1973	Silverberg, Robert	https://en.wikipedia.org/wiki/Robert_Silverberg	Nominated	The Book of Skulls	https://en.wikipedia.org/wiki/The_Book_of_Skulls	Charles Scribner's Sons	https://en.wikipedia.org/wiki/Charles_Scribner%27s_Sons
1973	1973	Silverberg, Robert	https://en.wikipedia.org/wiki/Robert_Silverberg	Nominated	Dying Inside	https://en.wikipedia.org/wiki/Dying_Inside	Galaxy Science Fiction	https://en.wikipedia.org/wiki/Galaxy_Science_Fiction
1973	1973	Spinrad, Norman	https://en.wikipedia.org/wiki/Norman_Spinrad	Nominated	The Iron Dream	https://en.wikipedia.org/wiki/The_Iron_Dream	Avon	https://en.wikipedia.org/wiki/Avon_(publishers)
1973	1973	Brunner, John	https://en.wikipedia.org/wiki/John_Brunner_(novelist)	Nominated	The Sheep Look Up	https://en.wikipedia.org/wiki/The_Sheep_Look_Up	Harper & Row	https://en.wikipedia.org/wiki/Harper_(publisher)
1973	1973	Effinger, George Alec	https://en.wikipedia.org/wiki/George_Alec_Effinger	Nominated	What Entropy Means to Me		Doubleday	https://en.wikipedia.org/wiki/Doubleday_(publisher)
1973	1973	Gerrold, David	https://en.wikipedia.org/wiki/David_Gerrold	Nominated	When HARLIE Was One	https://en.wikipedia.org/wiki/When_HARLIE_Was_One	Ballantine Books	https://en.wikipedia.org/wiki/Ballantine_Books
1974	1974	Clarke, Arthur C.	https://en.wikipedia.org/wiki/Arthur_C._Clarke	Won	Rendezvous with Rama	https://en.wikipedia.org/wiki/Rendezvous_with_Rama	Galaxy Science Fiction	https://en.wikipedia.org/wiki/Galaxy_Science_Fiction
1974	1974	Pynchon, Thomas	https://en.wikipedia.org/wiki/Thomas_Pynchon	Nominated	Gravity's Rainbow	https://en.wikipedia.org/wiki/Gravity%27s_Rainbow	Viking Press	https://en.wikipedia.org/wiki/Viking_Press
1974	1974	Gerrold, David	https://en.wikipedia.org/wiki/David_Gerrold	Nominated	The Man Who Folded Himself	https://en.wikipedia.org/wiki/The_Man_Who_Folded_Himself	Random House	https://en.wikipedia.org/wiki/Random_House
1974	1974	Anderson, Poul	https://en.wikipedia.org/wiki/Poul_Anderson	Nominated	The People of the Wind		Analog Science Fact & Fiction	https://en.wikipedia.org/wiki/Analog_Science_Fiction_and_Fact
1974	1974	Heinlein, Robert A.	https://en.wikipedia.org/wiki/Robert_A._Heinlein	Nominated	Time Enough for Love	https://en.wikipedia.org/wiki/Time_Enough_for_Love	Putnam Publishing Group	https://en.wikipedia.org/wiki/G._P._Putnam%27s_Sons
1975	1975	Le Guin, Ursula K.	https://en.wikipedia.org/wiki/Ursula_K._Le_Guin	Won	The Dispossessed	https://en.wikipedia.org/wiki/The_Dispossessed	Harper & Row	https://en.wikipedia.org/wiki/Harper_(publisher)
1975	1975	Disch, Thomas M.	https://en.wikipedia.org/wiki/Thomas_M._Disch	Nominated	334	https://en.wikipedia.org/wiki/334_(novel)	Avon	https://en.wikipedia.org/wiki/Avon_(publishers)
1975	1975	Dick, Philip K.	https://en.wikipedia.org/wiki/Philip_K._Dick	Nominated	Flow My Tears, the Policeman Said	https://en.wikipedia.org/wiki/Flow_My_Tears,_the_Policeman_Said	Doubleday	https://en.wikipedia.org/wiki/Doubleday_(publisher)
1975	1975	Bass, T. J.	https://en.wikipedia.org/wiki/T._J._Bass	Nominated	The Godwhale	https://en.wikipedia.org/wiki/The_Godwhale	Ballantine Books	https://en.wikipedia.org/wiki/Ballantine_Books
1976	1976	Haldeman, Joe	https://en.wikipedia.org/wiki/Joe_Haldeman	Won	The Forever War	https://en.wikipedia.org/wiki/The_Forever_War	St. Martin's Press	https://en.wikipedia.org/wiki/St._Martin%27s_Press
1976	1976	Cover, Arthur Byron	https://en.wikipedia.org/wiki/Arthur_Byron_Cover	Nominated	Autumn Angels		Pyramid Books	https://en.wikipedia.org/wiki/Jove_Books
1976	1976	Lee, Tanith	https://en.wikipedia.org/wiki/Tanith_Lee	Nominated	The Birthgrave	https://en.wikipedia.org/wiki/The_Birthgrave_Trilogy	DAW Books	https://en.wikipedia.org/wiki/DAW_Books
1976	1976	Bester, Alfred	https://en.wikipedia.org/wiki/Alfred_Bester	Nominated	The Computer Connection	https://en.wikipedia.org/wiki/The_Computer_Connection	Analog Science Fact & Fiction	https://en.wikipedia.org/wiki/Analog_Science_Fiction_and_Fact
1976	1976	Delany, Samuel R.	https://en.wikipedia.org/wiki/Samuel_R._Delany	Nominated	Dhalgren	https://en.wikipedia.org/wiki/Dhalgren	Bantam Books	https://en.wikipedia.org/wiki/Bantam_Books
1976	1976	Zelazny, Roger	https://en.wikipedia.org/wiki/Roger_Zelazny	Nominated	Doorways in the Sand	https://en.wikipedia.org/wiki/Doorways_in_the_Sand	Analog Science Fact & Fiction	https://en.wikipedia.org/wiki/Analog_Science_Fiction_and_Fact
1976	1976	Watson, Ian	https://en.wikipedia.org/wiki/Ian_Watson_(author)	Nominated	The Embedding		Charles Scribner's Sons	https://en.wikipedia.org/wiki/Charles_Scribner%27s_Sons
1976	1976	McIntyre, Vonda N.	https://en.wikipedia.org/wiki/Vonda_N._McIntyre	Nominated	The Exile Waiting		Nelson Doubleday	https://en.wikipedia.org/wiki/Nelson_Doubleday
1976	1976	Russ, Joanna	https://en.wikipedia.org/wiki/Joanna_Russ	Nominated	The Female Man	https://en.wikipedia.org/wiki/The_Female_Man	Bantam Books	https://en.wikipedia.org/wiki/Bantam_Books
1976	1976	Bishop, Michael	https://en.wikipedia.org/wiki/Michael_Bishop_(author)	Nominated	A Funeral for the Eyes of Fire		Ballantine Books	https://en.wikipedia.org/wiki/Ballantine_Books
1976	1976	Malzberg, Barry N.	https://en.wikipedia.org/wiki/Barry_N._Malzberg	Nominated	Guernica Night		Bobbs-Merrill Company	https://en.wikipedia.org/wiki/Bobbs-Merrill_Company
1976	1976	Bradley, Marion Zimmer	https://en.wikipedia.org/wiki/Marion_Zimmer_Bradley	Nominated	The Heritage of Hastur	https://en.wikipedia.org/wiki/The_Heritage_of_Hastur	DAW Books	https://en.wikipedia.org/wiki/DAW_Books
1976	1976	Calvino, Italo	https://en.wikipedia.org/wiki/Italo_Calvino	Nominated	Invisible Cities	https://en.wikipedia.org/wiki/Invisible_Cities	Harcourt Brace Jovanovich	https://en.wikipedia.org/wiki/Harcourt_(publisher)
1976	1976	Anderson, Poul	https://en.wikipedia.org/wiki/Poul_Anderson	Nominated	A Midsummer Tempest	https://en.wikipedia.org/wiki/A_Midsummer_Tempest	Doubleday	https://en.wikipedia.org/wiki/Doubleday_(publisher)
1976	1976	MacLean, Katherine	https://en.wikipedia.org/wiki/Katherine_MacLean	Nominated	The Missing Man		Berkley Books	https://en.wikipedia.org/wiki/Berkley_Books
1976	1976	Niven, Larry	https://en.wikipedia.org/wiki/Larry_Niven	Nominated	The Mote in God's Eye	https://en.wikipedia.org/wiki/The_Mote_in_God%27s_Eye	Simon & Schuster	https://en.wikipedia.org/wiki/Simon_%26_Schuster
1976	1976	Pournelle, Jerry	https://en.wikipedia.org/wiki/Jerry_Pournelle	Nominated	The Mote in God's Eye	https://en.wikipedia.org/wiki/The_Mote_in_God%27s_Eye	Simon & Schuster	https://en.wikipedia.org/wiki/Simon_%26_Schuster
1976	1976	Doctorow, E. L.	https://en.wikipedia.org/wiki/E._L._Doctorow	Nominated	Ragtime	https://en.wikipedia.org/wiki/Ragtime_(novel)	Random House	https://en.wikipedia.org/wiki/Random_House
1976	1976	Silverberg, Robert	https://en.wikipedia.org/wiki/Robert_Silverberg	Nominated	The Stochastic Man		The Magazine of Fantasy & Science Fiction	https://en.wikipedia.org/wiki/The_Magazine_of_Fantasy_%26_Science_Fiction
1977	1977	Pohl, Frederik	https://en.wikipedia.org/wiki/Frederik_Pohl	Won	Man Plus	https://en.wikipedia.org/wiki/Man_Plus	The Magazine of Fantasy & Science Fiction	https://en.wikipedia.org/wiki/The_Magazine_of_Fantasy_%26_Science_Fiction
1977	1977	Niven, Larry	https://en.wikipedia.org/wiki/Larry_Niven	Nominated	Inferno	https://en.wikipedia.org/wiki/Inferno_(Niven_and_Pournelle_novel)	Pocket Books	https://en.wikipedia.org/wiki/Pocket_Books
