Year	Year awarded	Author(s)	Author Wikipedia Entry	Won/Nominated	Work	Work Wikipedia Entry	Publisher or publication	Publisher or publication Wikipedia Entry	Notes
1965	1965	Leiber, Fritz	https://en.wikipedia.org/wiki/Fritz_Leiber	Won	The Wanderer	https://en.wikipedia.org/wiki/The_Wanderer_(Leiber_novel)	Ballantine Books	https://en.wikipedia.org/wiki/Ballantine_Books
1965	1965	Brunner, John	https://en.wikipedia.org/wiki/John_Brunner_(novelist)	Nominated	The Whole Man	https://en.wikipedia.org/wiki/The_Whole_Man	Ballantine Books	https://en.wikipedia.org/wiki/Ballantine_Books
1965	1965	Pangborn, Edgar	https://en.wikipedia.org/wiki/Edgar_Pangborn	Nominated	Davy	https://en.wikipedia.org/wiki/Davy_(novel)	Ballantine Books	https://en.wikipedia.org/wiki/Ballantine_Books
1965	1965	Smith, Cordwainer	https://en.wikipedia.org/wiki/Cordwainer_Smith	Nominated	The Planet Buyer (also known as The Boy Who Bought Old Earth)	https://en.wikipedia.org/wiki/Norstrilia	Pyramid Books	https://en.wikipedia.org/wiki/Jove_Books
1966	1966	Herbert, Frank	https://en.wikipedia.org/wiki/Frank_Herbert	Won	Dune	https://en.wikipedia.org/wiki/Dune_(novel)	Chilton Company	https://en.wikipedia.org/wiki/Chilton_Company
1966	1966	Zelazny, Roger	https://en.wikipedia.org/wiki/Roger_Zelazny	Won	...And Call Me Conrad (also known as This Immortal)	https://en.wikipedia.org/wiki/This_Immortal	The Magazine of Fantasy & Science Fiction	https://en.wikipedia.org/wiki/The_Magazine_of_Fantasy_%26_Science_Fiction
1966	1966	Brunner, John	https://en.wikipedia.org/wiki/John_Brunner_(novelist)	Nominated	The Squares of the City	https://en.wikipedia.org/wiki/The_Squares_of_the_City	Ballantine Books	https://en.wikipedia.org/wiki/Ballantine_Books
1966	1966	Heinlein, Robert A.	https://en.wikipedia.org/wiki/Robert_A._Heinlein	Nominated	The Moon Is a Harsh Mistress	https://en.wikipedia.org/wiki/The_Moon_Is_a_Harsh_Mistress	If	https://en.wikipedia.org/wiki/If_(magazine)
1966	1966	Smith, E. E.	https://en.wikipedia.org/wiki/E._E._Smith	Nominated	Skylark DuQuesne	https://en.wikipedia.org/wiki/Skylark_DuQuesne	If	https://en.wikipedia.org/wiki/If_(magazine)
1967	1967	Heinlein, Robert A.	https://en.wikipedia.org/wiki/Robert_A._Heinlein	Won	The Moon Is a Harsh Mistress	https://en.wikipedia.org/wiki/The_Moon_Is_a_Harsh_Mistress	If	https://en.wikipedia.org/wiki/If_(magazine)
1967	1967	Delany, Samuel R.	https://en.wikipedia.org/wiki/Samuel_R._Delany	Nominated	Babel-17	https://en.wikipedia.org/wiki/Babel-17	Ace Books	https://en.wikipedia.org/wiki/Ace_Books
1967	1967	Garrett, Randall	https://en.wikipedia.org/wiki/Randall_Garrett	Nominated	Too Many Magicians	https://en.wikipedia.org/wiki/Too_Many_Magicians	Analog Science Fact & Fiction	https://en.wikipedia.org/wiki/Analog_Science_Fiction_and_Fact
1967	1967	Keyes, Daniel	https://en.wikipedia.org/wiki/Daniel_Keyes	Nominated	Flowers for Algernon	https://en.wikipedia.org/wiki/Flowers_for_Algernon	Harcourt Trade Publishers	https://en.wikipedia.org/wiki/Harcourt_(publisher)
1967	1967	Schmitz, James H.	https://en.wikipedia.org/wiki/James_H._Schmitz	Nominated	The Witches of Karres	https://en.wikipedia.org/wiki/The_Witches_of_Karres	Chilton Company	https://en.wikipedia.org/wiki/Chilton_Company
1967	1967	Swann, Thomas Burnett	https://en.wikipedia.org/wiki/Thomas_Burnett_Swann	Nominated	Day of the Minotaur		Ace Books	https://en.wikipedia.org/wiki/Ace_Books
1968	1968	Zelazny, Roger	https://en.wikipedia.org/wiki/Roger_Zelazny	Won	Lord of Light	https://en.wikipedia.org/wiki/Lord_of_Light	Doubleday	https://en.wikipedia.org/wiki/Doubleday_(publisher)
1968	1968	Delany, Samuel R.	https://en.wikipedia.org/wiki/Samuel_R._Delany	Nominated	The Einstein Intersection	https://en.wikipedia.org/wiki/The_Einstein_Intersection	Ace Books	https://en.wikipedia.org/wiki/Ace_Books
